total,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,district,year,is_midterm,lagged_turnout,lagged_percentage_turnout,ballots_cast,check_in_stations,voting_booths,cluster,7 AM,8 AM,9 AM,10 AM,11 AM,12 PM,1 PM,2 PM,3 PM,4 PM,5 PM,6 PM,7 PM
1686.6820335030177,0.1838970462777461,0.7109256111877286,2.3423059918133015e-08,6.275972095700415e-05,0.0,0.0,0.0089593377979208,0.1262684546663171,0.2786118477294864,0.3397647790976451,0.1075351955698099,0.4078657698813918,0.5921342301186087,0.3103689941878316,0.1643795057482712,0.1459894884395602,RANKIN WARD 3,2026,1,169,42.36,124,1,3,1,35,4,4,3,4,4,4,11,10,9,10,9,9
1199.179802879145,0.8960795645348625,0.0118261665364083,3.630054526557861e-07,0.0230839670169493,0.0110167431276569,0.0230848134089753,0.0085614680332118,0.1165832325138323,0.1741476483625672,0.317504045047628,0.286567633298866,0.5571065265245251,0.4428934734754745,0.0488119773900879,0.0184638114121206,0.0303481659779671,RESERVE WARD 1,2026,1,437,81.38,370,1,3,0,97,13,10,10,11,14,10,36,26,35,29,29,28
1677.8711881463005,0.9223708342082152,0.0037249663936203,2.661599656298133e-07,0.0154027713447114,0.004294558812695,0.017804298343509,0.0080412929827407,0.0934292238950881,0.2210018002014659,0.3575658682917671,0.2351992123626089,0.4925825587112613,0.5074174412887384,0.1218714393220112,0.0293015336326489,0.092569905689362,RESERVE WARD 2,2026,1,481,86.82,417,1,3,3,114,12,15,11,15,13,13,30,36,28,28,37,29
1975.940766205908,0.9403766144651838,0.0,0.0,0.010319729061064,0.0,0.0142628906827668,0.007637686690472,0.0793007253043011,0.252375554190447,0.3817588280110301,0.2007805245381878,0.4515528752906512,0.548447124709349,0.1691849337988558,0.0368595275575837,0.1323254062412718,RESERVE WARD 3,2026,1,458,85.13,385,1,3,3,129,10,10,15,14,12,11,36,36,37,29,34,36
1979.8395473468288,0.937719797009835,0.0004881033213719,8.629382448390944e-06,0.0103008958215554,0.0,0.0142395427340566,0.0076472511794485,0.0801501948612807,0.2521239946399176,0.3808840407951964,0.2006566554141411,0.4517427412893981,0.5482572587106017,0.1689992405696182,0.0369663212456673,0.1320329193239507,RESERVE WARD 4,2026,1,685,83.13,583,1,3,3,196,16,19,20,19,23,17,43,54,53,45,51,47
5994.000751573884,0.9218660533139732,0.0061111330844539,0.0,0.0515241501613951,0.0,0.0,0.0037524089371595,0.2664587435688793,0.0803433629373846,0.1545033647627169,0.4284650501758948,0.5130796779933178,0.4869203220066823,0.1366033901000193,0.0544546093250754,0.0821487807749439,RICHLAND DIST 1,2026,1,1071,85.27,948,1,3,5,298,37,30,30,28,32,28,94,63,81,93,85,86
5952.477896260475,0.92430885487049,0.002247004817177,0.0,0.0399720631516855,0.0,0.0018944929636372,0.0035924132989757,0.2536805543890976,0.081775194462843,0.1555183773516129,0.4442359201980997,0.5089288604056122,0.4910711395943875,0.1308211287977972,0.0560734911789601,0.0747476376188372,RICHLAND DIST 2,2026,1,1038,83.04,924,1,3,5,251,34,25,32,32,29,27,73,83,69,70,78,91
5795.861130229519,0.9407087745652024,0.0,0.0,0.0,0.0,0.0410242160689022,0.0027759176740508,0.2096733352382324,0.0859166754215936,0.1570290060943278,0.5014000594762758,0.4941564618618717,0.5058435381381282,0.1132599175434124,0.0655253992804452,0.0477345182629672,RICHLAND DIST 3,2026,1,1008,84.71,877,1,3,5,275,24,26,27,34,28,31,83,62,80,70,59,67
5795.864791582103,0.9407082508477954,0.0,0.0,0.0,0.0,0.0410232214620372,0.0027759410650542,0.2096742934081836,0.0859165955045111,0.1570290072512916,0.5013987704310475,0.4941567927828428,0.5058432072171571,0.1132602465130584,0.0655251110822355,0.0477351354308228,RICHLAND DIST 4,2026,1,991,85.8,869,1,3,5,215,31,26,23,30,25,23,69,71,78,60,78,72
5963.9271038480165,0.9235373959364956,0.0033734067472412,0.0,0.0432773864046952,0.0,0.0,0.0036404087146855,0.2572230939280851,0.0813451888373158,0.1552102181630932,0.4399326678048914,0.5100806297524078,0.4899193702475922,0.132367060170648,0.0555685873588993,0.0767984728117489,RICHLAND DIST 5,2026,1,879,83.95,750,1,3,5,188,22,21,29,23,20,22,67,53,71,69,54,60
5795.991662426354,0.9406901074715756,0.0,0.0,0.0,0.0,0.0409887593304808,0.0027767514689016,0.2097074974515933,0.0859138257241405,0.1570290462123406,0.5013541018759534,0.4941682600871648,0.5058317399128349,0.1132716481756435,0.0655151265966572,0.0477565215789864,RICHLAND DIST 6,2026,1,1001,85.92,877,1,3,5,227,34,26,31,30,33,31,66,62,87,85,61,66
5894.244317605547,0.929049582264448,0.0,0.0,0.0223223570102601,0.0,0.0157482795310589,0.0033320452998422,0.2365241041159231,0.0834694783438411,0.1564224852679706,0.4661136212155907,0.503266653341117,0.4967333466588828,0.1234329930712226,0.0589366451922404,0.0644963478789821,RICHLAND DIST 7,2026,1,1062,88.06,933,1,3,5,284,29,31,31,32,25,35,87,72,67,78,77,76
5993.957811033614,0.921865963841116,0.0061129161723898,0.0,0.0515218487906553,0.0,0.0,0.0037521834519583,0.2664460024189184,0.080336513038826,0.1544945706015038,0.4284832654024146,0.5130858620509848,0.486914137949015,0.1365984831549546,0.0544550578399896,0.0821434253149649,RICHLAND DIST 8,2026,1,902,83.52,758,1,3,5,212,25,28,28,20,25,28,71,68,53,59,60,75
7255.556979967853,0.8204686104845095,0.0832686353118785,0.0,0.0361505810593335,5.383937458258464e-06,0.0061251148157285,0.0,0.0999107183639658,0.1475896196322741,0.3205322172864052,0.3661731009946045,0.5458588575248557,0.454141142475144,0.0226398578551505,0.0104505607067549,0.0121892971483954,ROBINSON DIST 1,2026,1,1443,84.98,1159,1,6,0,415,42,33,36,34,32,36,105,108,105,115,79,95
6343.8843087971645,0.952323039549584,0.0209012421033501,1.2691086471102289e-08,0.0294849350424495,0.0,0.0049284323252486,0.0009959867486728,0.1635588689004559,0.1034718860675254,0.2674599107847142,0.3802566320843382,0.4735454484949191,0.5264545515050804,0.0990440064325823,0.0531808852445852,0.045863121187997,ROBINSON DIST 2,2026,1,1114,86.42,1127,1,3,0,376,44,41,37,41,34,44,93,86,95,97,96,100
1842.8715608827251,0.8845533978412665,0.1073155965485932,0.0,0.0,0.0,0.0044038300479374,0.0012058764028112,0.1101244633844156,0.205233759146877,0.2365015431980366,0.3316433764623641,0.4654988753976652,0.5345011246023348,0.2254480353755344,0.0996771448010722,0.1257708905744622,ROBINSON DIST 3,2026,1,584,82.49,502,1,3,3,152,19,16,16,17,16,13,49,48,39,48,49,49
7255.216539607062,0.820532088262883,0.0832832125421659,0.0,0.0361312593282567,0.0,0.006121917576763,0.0,0.099942855591251,0.1477141630848633,0.3203995157627011,0.3660889086273943,0.5457758517508919,0.454224148249108,0.0227537708015584,0.0105408178319503,0.0122129529696081,ROBINSON DIST 4,2026,1,861,84.0,751,1,3,0,244,25,29,28,23,28,22,66,74,55,53,63,70
1841.9480155601304,0.8847359770477933,0.1072641933029013,0.0,0.0,0.0,0.0044005728647236,0.0011534923401297,0.1101507217647271,0.205210394929295,0.2365739762198351,0.3315531202499088,0.4655259393551096,0.5344740606448907,0.2253767820405698,0.0996550779165042,0.1257217041240654,ROBINSON DIST 5,2026,1,540,86.26,485,1,3,3,147,15,14,17,18,16,16,45,46,42,40,46,34
7260.0542249267155,0.8204031034783503,0.0832521621614364,0.0,0.0361868056905228,0.0,0.006127261539229,0.0,0.0999512926570723,0.1476304789223379,0.3205122093174741,0.3660950999104816,0.5458706336359118,0.4541293663640883,0.0227020033000693,0.0104887096561643,0.0122132936439048,ROBINSON DIST 6,2026,1,729,79.07,616,1,3,0,148,23,22,17,20,20,18,46,59,46,53,59,43
6338.714297758097,0.952263198626013,0.0209753660614377,3.178369035424358e-07,0.0294301874646532,0.0,0.0049254778423463,0.0010095099807023,0.1634361547048697,0.1036518302930071,0.2673732809765123,0.3802578724612265,0.473507717628127,0.5264922823718727,0.0991228829383267,0.0532199093714588,0.0459029735668678,ROBINSON DIST 7,2026,1,1268,88.8,1220,1,6,0,388,41,39,44,45,36,46,99,85,115,108,84,94
7259.783574610028,0.8204260570228773,0.0832933614118898,0.0,0.0361681854264847,0.0,0.0061281471537976,0.0,0.0999209456383857,0.147637591220753,0.32055048944659,0.3660806611018368,0.5459377215738029,0.4540622784261968,0.0225953772864646,0.0104432935880271,0.0121520836984374,ROBINSON DIST 8,2026,1,1324,72.75,1124,1,6,0,387,42,37,43,44,32,39,110,85,112,79,109,83
6344.244533305714,0.9521789713257904,0.0209213787301139,0.0,0.0295134360072333,0.0,0.0049294536075827,0.0010524207007932,0.1635621487268374,0.1034860864870885,0.2674845572634808,0.3802391133484222,0.4735410736743425,0.5264589263256572,0.0991317187522943,0.0532044077252084,0.0459273110270858,ROBINSON DIST 9,2026,1,2008,79.3,1396,1,6,0,359,53,46,37,52,42,48,121,98,107,136,105,112
4380.563025660901,0.9887473760252906,0.0,0.0,0.0126085154416896,1.4488999455123503e-05,0.0,0.0087892227655213,0.0847821109829204,0.1977241075204737,0.1607569404354629,0.4802312954661544,0.4794024365343555,0.5205975634656445,0.0869318671767249,0.0523669991267723,0.0345648680499525,ROSS WARD 1 DIST 1,2026,1,657,87.37,583,1,3,5,201,19,22,16,22,17,21,43,52,49,57,48,45
4379.8,0.988929220512352,0.0,0.0,0.0125293392392346,0.0,0.0,0.0087742362664961,0.084772181378145,0.1977435042696012,0.160674734006119,0.4802793734873737,0.4793826202109685,0.5206173797890314,0.0869446093428922,0.0523768208593999,0.0345677884834923,ROSS WARD 1 DIST 2,2026,1,530,84.39,480,1,3,5,117,16,13,15,18,18,18,41,41,35,33,37,35
3037.4315585833174,0.9117618446329244,0.0520732844836626,0.0,0.0143587589151493,0.0,0.0222690185571668,0.0019161336509318,0.0988573168757927,0.2523495067160931,0.1814613629241565,0.3814943096958366,0.4407659570883415,0.5592340429116585,0.0740055103651536,0.0197555848487727,0.0542499255163807,ROSS WARD 1 DIST 3,2026,1,402,82.89,357,1,3,0,108,12,12,10,14,10,9,28,30,32,33,27,28
4379.487594439922,0.9889113399771982,0.0,0.0,0.0125296223840835,0.0,0.0,0.0087726448783954,0.0847753797219578,0.197756165062698,0.1606797265829056,0.4802564286707268,0.4793738587154317,0.5206261412845684,0.0869413868813933,0.0523691454445027,0.0345722414368905,ROSS WARD 1 DIST 4,2026,1,725,83.33,625,1,3,5,203,24,21,21,16,22,23,55,48,60,57,54,42
4788.184038787986,0.7862867302636967,0.0169967593755865,0.0,0.1505503759080758,0.0,0.0165270885496798,0.0175291420534601,0.1040457291778621,0.1898507178217197,0.1283299724839534,0.5013484329389362,0.489193957370895,0.5108060426291047,0.0556931045853388,0.0218205848893748,0.033872519695964,ROSS WARD 2 DIST 1,2026,1,1034,79.54,887,1,3,5,235,24,32,27,23,29,33,65,73,72,61,74,82
4493.874051476495,0.930796014457858,0.00336142323492,0.0,0.0518542785702559,8.460926209313823e-08,0.0,0.0113230587106923,0.090312957895897,0.1958512776899178,0.1514097600657712,0.4861749263033151,0.4818897251751577,0.5181102748248425,0.0780551194025833,0.0436141603606412,0.034440959041942,ROSS WARD 2 DIST 2,2026,1,837,90.29,752,1,3,5,237,25,26,21,20,26,27,50,51,60,51,51,52
4598.415603961067,0.8786112977724073,0.0082645780197315,0.0,0.0873545400376722,0.0,0.0055179511363972,0.0135921084923678,0.0952781350592809,0.1939091033136524,0.1430434600701581,0.4916247322138093,0.4843482766788718,0.5156517233211284,0.0699806870487452,0.0357276672610848,0.0342530197876603,ROSS WARD 2 DIST 3,2026,1,594,86.72,519,1,3,5,173,16,14,17,19,15,18,41,38,38,47,46,39
4058.473844708743,0.9187456622424056,0.0,0.0,0.0496574480928065,0.0,0.0,0.0,0.1225047271711983,0.1767521668718565,0.2419896133410253,0.4068767195895262,0.4695018233820984,0.5304981766179014,0.1269996302287098,0.0545227435490741,0.0724768866796354,ROSS WARD 3 DIST 1,2026,1,586,86.05,510,1,3,0,152,15,16,19,19,16,20,34,44,40,50,37,42
4057.559507813154,0.9187652159941194,0.0,0.0,0.0496572412886337,0.0,0.0,0.0,0.122500423660566,0.176771171590657,0.2419767948467896,0.4068807073210402,0.4694994008192594,0.5305005991807409,0.1269906299292432,0.0545260773563913,0.0724645525728516,ROSS WARD 3 DIST 2,2026,1,618,88.03,560,1,3,0,142,17,16,18,16,16,17,46,43,49,42,54,42
4057.057376441749,0.9187758486199704,0.0,0.0,0.049659256781161,0.0,0.0,0.0,0.1224915004131822,0.1767517762037123,0.2419855678416053,0.4068673571601124,0.4695145448714288,0.5304854551285711,0.1270285007822893,0.0545397878598054,0.0724887129224836,ROSS WARD 3 DIST 3,2026,1,499,83.72,459,1,3,0,157,13,13,17,13,12,16,40,43,41,33,34,44
3446.776023353721,0.90421812209591,0.0289478307133683,0.0,0.0353237276061981,0.0,0.0125512755247401,0.0,0.11413728235246,0.2160289712371995,0.2208115982162361,0.3822160593808896,0.4517791788492888,0.548220821150711,0.1028703482703003,0.0349533613121759,0.0679169869581243,ROSS WARD 3 DIST 4,2026,1,599,87.7,524,1,3,0,133,16,20,14,19,20,15,51,45,50,46,35,52
5311.585993121362,0.8898913516534149,0.0679750854618786,0.0,0.0134899461746606,0.0004521600662476,0.0010329350439791,0.0035089414499599,0.1271087443767794,0.1614184181751032,0.2556480504399542,0.3714715060280028,0.4480305288468909,0.551969471153109,0.1345899264871187,0.0469265076513826,0.087663418835736,ROSS WARD 4 DIST 1,2026,1,705,84.94,615,1,3,0,180,22,23,23,22,18,18,57,60,58,41,58,56
6716.353445669799,0.8575516440370061,0.0692351686644347,0.0,0.0416174601890831,0.0,0.0,0.0040222850564,0.1234772830445318,0.1479590811501571,0.2593889038820299,0.3747055755989388,0.4558335402908775,0.5441664597091223,0.1425899200928267,0.0553600328313898,0.087229887261437,ROSS WARD 4 DIST 2,2026,1,915,84.02,788,1,3,0,244,25,31,29,21,22,30,71,71,68,77,67,71
6715.929199183674,0.8575757693171421,0.0692166157441474,0.0,0.04162574613719,0.0,0.0,0.0040192895738732,0.1234753266816827,0.1479429606881951,0.2593795763353008,0.3747577216037772,0.4558677272991774,0.5441322727008224,0.1425742692080404,0.0553433968679335,0.0872308723401069,ROSS WARD 4 DIST 3,2026,1,646,87.77,557,1,3,0,164,16,18,17,19,17,17,44,44,42,51,48,53
6714.362139338129,0.857604161824394,0.0692078941084923,0.0,0.0416093491947857,0.0,0.0,0.0040180154737057,0.1234788366269067,0.147956694309139,0.2593808607659599,0.3747498097063427,0.4558821424473033,0.5441178575526967,0.1425578631257313,0.0553289358247638,0.0872289273009674,ROSS WARD 4 DIST 4,2026,1,674,84.99,572,1,3,0,166,22,21,16,18,17,15,43,44,40,49,46,43
4057.048874937596,0.9187774841572224,0.0,0.0,0.0496601988493616,0.0,0.0,0.0,0.1224930994589721,0.1767550355107477,0.2419827392967838,0.4068732785369574,0.4695137958648013,0.5304862041351988,0.1270228534304244,0.0545373072898836,0.0724855461405405,ROSS WARD 5 DIST 1,2026,1,534,85.58,485,1,3,0,118,18,13,14,14,17,15,44,44,44,42,35,44
4061.538542206808,0.9185197536970622,0.0,0.0,0.0495508917611876,0.0,0.0,0.0,0.1223480345076071,0.1763931662354275,0.2423077414744556,0.4062371376055508,0.4695654027609828,0.5304345972390173,0.1275799537427668,0.0547711107728502,0.0728088429699162,ROSS WARD 5 DIST 2,2026,1,373,85.75,335,1,3,0,83,11,11,10,12,10,9,22,26,23,26,32,29
6716.502630130877,0.8575335303343006,0.0692526529916376,0.0,0.0416283209310289,0.0,0.0,0.0040216072004844,0.1234872799574483,0.1479485420121323,0.2593907232132252,0.374709569578307,0.4558263619102068,0.5441736380897932,0.1426013637755874,0.0553553271438895,0.0872460366316979,ROSS WARD 5 DIST 3,2026,1,648,81.3,557,1,3,0,144,16,17,21,15,22,16,49,39,49,51,37,47
6716.418119700142,0.8575331720688604,0.0692518801998258,0.0,0.0416263350589942,0.0,0.0,0.0040220804872762,0.1234863029241398,0.1479514153166087,0.2593913968876186,0.3747041747048155,0.4558244542995472,0.5441755457004526,0.1425997699410463,0.0553566721840577,0.0872430977569885,ROSS WARD 5 DIST 4,2026,1,639,84.75,556,1,3,0,154,17,19,16,16,18,18,41,44,55,47,40,37
3778.145987436325,0.9261103725655826,0.0666465503953674,0.0014073416752892,0.0,0.0009527555901902,0.0030025668572547,0.0029871766658881,0.1316064783930623,0.1746070808387569,0.2512339326746932,0.3702010525379022,0.4398764789103848,0.5601235210896153,0.1258308178521343,0.0375568082455995,0.0882740096065347,ROSS WARD 6 DIST 1,2026,1,415,84.01,363,1,3,0,96,12,11,13,14,10,10,35,32,28,24,34,35
3778.8656619602634,0.926039801308136,0.0666023904208721,0.0014058202410642,0.0,0.0009514483289107,0.0030196299834255,0.0029997738836362,0.1315840313775895,0.1746413327689009,0.2512693394262987,0.370069500440476,0.4398491060011798,0.5601508939988201,0.1258126593718531,0.0376184179500364,0.0881942414218166,ROSS WARD 6 DIST 2,2026,1,803,79.66,707,1,3,0,225,26,28,20,27,24,19,66,64,60,68,56,66
3767.547501163316,0.9262728190480602,0.0665264045488229,0.0013933319516487,0.0,0.0009482829548148,0.0029847379071267,0.0029516129106559,0.132034340896374,0.1746502514689918,0.2517986089317625,0.3693489398862756,0.4397822253782199,0.5602177746217797,0.1261989994800701,0.0376501501319339,0.088548849348136,ROSS WARD 6 DIST 3,2026,1,564,81.39,495,1,3,0,129,17,17,17,14,15,16,33,47,45,38,44,39
1963.9804765165416,0.9538481617600914,0.0422600460656713,0.0,0.0116854829259472,7.966950713504952e-07,0.0,0.0,0.2205464964033322,0.1729171425570597,0.3688588310545239,0.1979970177253276,0.4111613073170376,0.5888386926829625,0.1943766505237175,0.0634249667851759,0.1309516837385413,ROSS WARD 6 DIST 4,2026,1,485,80.7,414,1,3,3,139,16,13,14,11,11,15,37,40,28,34,29,37
2602.9673753572088,0.886211812872968,0.0699111793063609,0.0,0.0153803613218717,3.775945256844855e-06,0.0321206727652595,0.0,0.1037545222127121,0.2701531143337439,0.187698515953932,0.3492715397875851,0.4275876339155757,0.5724123660844241,0.0704857261615889,0.0094669570916078,0.0610187690699809,ROSS WARD 7 DIST 1,2026,1,520,86.81,462,1,3,0,119,17,18,13,16,13,16,39,42,31,30,45,35
2506.067640858276,0.8808882588302401,0.0734929013008698,0.0,0.0156760837596564,0.0,0.0343247896784539,0.0,0.1048664129940597,0.2740813725601164,0.1890784925123643,0.3421463069687975,0.4245774833198482,0.5754225166801517,0.0698340786146125,0.007233747405499,0.0626003312091133,ROSS WARD 7 DIST 2,2026,1,456,71.25,389,1,3,0,116,11,11,14,11,11,10,28,34,38,27,26,36
1999.000990843452,0.9493102567224372,0.0441386815260025,0.0,0.0116552462089715,6.484607157657076e-07,0.0024419217236986,0.0,0.2122574571208637,0.1809992357842631,0.3548501216278903,0.2085803349699465,0.4119798050487484,0.5880201949512516,0.1849113519433672,0.059024025489448,0.1258873264539189,ROSS WARD 7 DIST 3,2026,1,636,84.8,535,1,3,3,150,20,19,17,14,15,19,36,38,42,37,37,46
1961.009775919752,0.9540076074124668,0.0421626744429268,0.0,0.0117133420904277,5.393800257477993e-10,0.0,0.0,0.2208982952098407,0.1727886224424741,0.3689346903429857,0.1977683158955308,0.4110201934043642,0.5889798065956356,0.1944919766899928,0.0634382713572477,0.1310537053327445,ROSS WARD 7 DIST 4,2026,1,502,81.89,428,1,3,3,148,14,16,14,14,14,15,31,31,30,29,33,38
4210.844871725325,0.8895212488377086,0.0314727985961571,0.0,0.0354196274224074,0.0,0.0426925275565008,0.0,0.0943323801154644,0.1238438579518116,0.2880059769715515,0.3058624961757489,0.4822147721815443,0.5177852278184558,0.2259774953334646,0.0980931217971224,0.1278843735363421,ROSS WARD 8 DIST 1,2026,1,1351,79.42,1178,1,6,0,351,39,46,42,39,36,34,95,117,108,106,91,89
4207.21295847332,0.8902117869582862,0.0315651831215261,0.0,0.0346542261565991,0.0,0.0428743362043431,0.0,0.0942551667020487,0.1233621379008529,0.2890712749916715,0.3045751606946406,0.4821735657972169,0.517826434202783,0.2270829793732946,0.098591122583659,0.1284918567896354,ROSS WARD 8 DIST 2,2026,1,395,77.76,340,1,3,0,96,9,9,13,12,11,9,31,23,30,24,23,28
4208.270819038675,0.8907010338168604,0.0313347279412676,0.0,0.0346700417489667,0.0,0.0424880456120487,0.0,0.0942381410276343,0.1239984233041419,0.2880054691626608,0.306013844647635,0.4821318719744349,0.5178681280255648,0.225867618721245,0.0981458761445269,0.127721742576718,ROSS WARD 8 DIST 3,2026,1,522,87.0,472,1,3,0,143,15,12,16,14,17,14,43,45,44,44,37,32
4789.182770359243,0.7862563876228229,0.0169621264856043,0.0,0.1506089592106341,1.9784565584100141e-07,0.0164872963479684,0.0175504875071216,0.1040406903157672,0.1899162238122179,0.1282113052580049,0.5015726454502022,0.4891984303329039,0.5108015696670959,0.0554815259427278,0.0217270274576024,0.0337544984851254,ROSS WARD 9 DIST 1,2026,1,715,89.04,618,1,3,5,198,18,18,16,21,16,20,44,54,42,43,42,41
4741.00080514924,0.8855905381793331,0.0361597866031771,0.0,0.0392580895232328,0.0,0.0246137813356011,0.0,0.1069678593816386,0.1385120297191673,0.2760806408257737,0.3366156979336566,0.4739168727871051,0.526083127212895,0.1905195691852398,0.080875480598637,0.1096440885866024,ROSS WARD 9 DIST 2,2026,1,825,84.62,733,1,3,0,200,23,24,28,27,27,24,49,54,72,72,58,50
4786.632581776594,0.7866772858167911,0.017002640753538,0.0,0.1501538883946227,0.0,0.0165764296682436,0.0174427906111652,0.1039966668144452,0.1896418923843167,0.1288480531329769,0.5009170443575507,0.4891251266721544,0.510874873327846,0.0560839221136783,0.0219752323088642,0.0341086898048141,ROSS WARD 9 DIST 3,2026,1,668,84.45,576,1,3,5,167,16,18,20,20,19,17,43,44,43,47,55,54
7494.194002107745,0.6856718686119565,0.0277960719158431,0.0003883664875119,0.2646673675693828,0.0,0.0034744942532187,0.0,0.106552752949622,0.1331070229586375,0.1476292784403037,0.5281092928998664,0.5507456233211716,0.4492543766788283,0.0598151313226894,0.0252369432440599,0.0345781880786293,S FAYETTE DIST 1,2026,1,512,87.97,453,1,3,5,143,15,14,16,17,13,15,43,32,33,36,37,31
5520.96415521609,0.7624506400359515,0.0521461342621506,0.0028528263362955,0.0910240674281209,0.0,0.0301372171850748,0.0019517646836838,0.1630851563968356,0.1697266363962877,0.210775085719594,0.36265310502211,0.3856582259917286,0.6143417740082713,0.1912524203013592,0.040968623910334,0.1502837963910252,S FAYETTE DIST 10,2026,1,600,81.08,510,1,3,0,180,18,16,19,20,14,17,43,35,47,38,37,48
5115.139436863276,0.9258731668995104,0.0,0.0021433174596697,0.038471050313323,0.0,0.0091806782968974,0.0076368211070301,0.1143933109683384,0.1414202740883789,0.2458784832893059,0.424894797963308,0.536545368544658,0.463454631455342,0.0197033470828366,0.0178049520364603,0.0018983950463761,S FAYETTE DIST 11,2026,1,935,82.02,802,1,3,0,288,30,23,24,22,28,23,68,70,58,67,69,65
6320.31616232228,0.7357304154313845,0.0407953769518624,0.001911761757989,0.1592879923077994,0.0,0.0191357494778784,0.0002355065708898,0.1387823835715449,0.1532067896218108,0.1863996284498005,0.4321562478653596,0.4560040738017317,0.5439959261982682,0.133807449356166,0.0338967302978007,0.0999107190583652,S FAYETTE DIST 12,2026,1,875,83.25,755,1,3,5,212,28,21,28,24,22,20,69,55,70,67,69,51
4941.4,0.9415848949690372,0.0,0.0022521957340025,0.0229468976403448,0.0,0.0096979398551018,0.0082600882341036,0.1158815315497632,0.1425991014692192,0.2520513214878374,0.4161683328611325,0.5340996478730724,0.4659003521269276,0.0184967822884202,0.0175253976605819,0.0009713846278382,S FAYETTE DIST 2,2026,1,989,85.48,840,1,3,0,204,30,32,23,32,27,26,72,77,62,64,79,66
6601.439690509832,0.7872134826979775,0.0130747902717115,0.001025612933529,0.1766641457642328,0.0,0.0040682670996399,0.0016570314308624,0.1043829762813454,0.1333504862056821,0.1879711237679581,0.4967133549191969,0.5576735950176578,0.4423264049823421,0.0310980896678098,0.0205522773980316,0.0105458122697779,S FAYETTE DIST 3,2026,1,1698,84.86,1343,1,6,5,479,53,38,45,50,44,45,121,89,127,108,105,102
5521.273397650708,0.7624389168845225,0.0521423752305762,0.0028525088711183,0.0910500278539414,0.0,0.030133436608284,0.0019510850246394,0.1630765185016968,0.1697203565450887,0.210765656618889,0.3626788686226609,0.385682919670435,0.6143170803295651,0.1912326763986498,0.0409661514455682,0.1502665249530815,S FAYETTE DIST 4,2026,1,731,83.54,605,1,3,0,212,19,21,16,21,22,20,47,56,49,46,50,52
7766.034828619243,0.6749022842734073,0.0244017161024951,0.0,0.2894437724736872,0.0,0.0,0.0,0.0986045002384088,0.1284559569458912,0.13860638758876,0.5510073253135351,0.5743159302923997,0.4256840697076001,0.0411076657676235,0.0230777906273035,0.0180298751403199,S FAYETTE DIST 5,2026,1,910,84.73,783,1,3,5,271,23,23,24,22,28,23,67,53,63,78,57,73
5516.580064988979,0.7626259162069887,0.052196319841555,0.0028571496031129,0.0906553216544244,0.0,0.0301885858532054,0.0019618160805908,0.1632035617257393,0.1698122199266396,0.2108991792985874,0.3622999502968696,0.3853174300112594,0.6146825699887405,0.1915268748166709,0.0410042731571204,0.1505226016595503,S FAYETTE DIST 6,2026,1,1038,80.53,916,1,3,0,324,25,31,29,27,35,27,90,62,84,76,68,75
6269.042629561067,0.8187597155222156,0.0099205271662076,0.0012930019257203,0.1450487277880291,0.0,0.0052840336128441,0.0030769573231034,0.1063015894720935,0.1349870804831549,0.2015199317272213,0.4809286484556545,0.5528993914956425,0.4471006085043573,0.0284449075400475,0.0199007995132684,0.008544108026779,S FAYETTE DIST 7,2026,1,601,81.88,546,1,3,5,181,15,19,19,18,15,16,46,52,37,53,38,42
7757.43761635382,0.6757097893244023,0.0243173033359906,7.858622330525615e-06,0.288637670982494,0.0,0.0,0.0,0.0986460119389472,0.1284805224505274,0.1389706386058211,0.5506233729460308,0.5742013459836747,0.4257986540163254,0.041026333554806,0.0230555892704962,0.0179707442843097,S FAYETTE DIST 8,2026,1,1384,86.34,1226,1,6,5,339,47,42,33,47,38,35,87,114,100,119,100,110
7545.74312345004,0.6836273350942056,0.0271527995369139,0.0003153768435206,0.269360484235605,0.0,0.0027281332078661,0.0,0.1050481224787442,0.1322180678882465,0.1459211792520563,0.5324525530876546,0.5552059448018578,0.444794055198142,0.0562744298339997,0.0248268429707273,0.0314475868632723,S FAYETTE DIST 9,2026,1,515,72.74,456,1,3,5,133,15,12,14,17,17,13,36,31,44,32,33,42
2012.5252367450064,0.9147419155176028,0.0311173027978023,0.0,0.0,0.0021584296652408,0.0104397353117729,0.0051427296363057,0.1414238638201094,0.2238248082685716,0.3322852227359127,0.1777728537051786,0.4550338789177385,0.5449661210822616,0.1826726396604043,0.0707431558689823,0.1119294837914217,S VERSAILLES,2026,1,191,86.04,133,1,3,3,44,5,4,3,5,4,4,11,11,9,13,11,12
2820.1292854986923,0.9534701273644888,0.0,2.904226374519572e-07,0.0343598786648314,0.0,0.0,5.230382602138772e-06,0.0389587537193267,0.2566864714739858,0.3962560729365085,0.316556102502366,0.4599570042513601,0.54004299574864,0.1175975423825667,0.0095000419883645,0.1080975003942021,SCOTT WARD 1 DIST 1,2026,1,420,71.55,373,1,3,0,122,10,13,14,12,11,12,33,27,25,27,35,26
