tract,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,year
"Census Tract 4560.01, Allegheny County, Pennsylvania",93.7,0.5,0.3,3.8,0.0,0.7000000000000028,0.2,24.8,21.6,17.2,20.299999999999997,2014
"Census Tract 4560.03, Allegheny County, Pennsylvania",90.3,0.9,0.0,6.3,0.0,1.2000000000000028,0.8,17.0,17.2,25.1,29.9,2014
"Census Tract 4560.04, Allegheny County, Pennsylvania",89.8,2.3,0.0,6.7,0.0,0.0,0.0,17.1,30.6,27.0,18.5,2014
"Census Tract 4571, Allegheny County, Pennsylvania",90.1,2.8,0.0,0.0,0.0,0.0,0.8,30.9,32.7,20.5,4.6,2014
"Census Tract 4572, Allegheny County, Pennsylvania",95.9,0.5,0.0,2.6,0.0,0.6999999999999886,0.0,29.2,28.0,30.4,9.8,2014
"Census Tract 4580, Allegheny County, Pennsylvania",93.0,0.8,0.6,3.3,0.0,1.4000000000000057,0.3,19.4,22.8,23.299999999999997,23.200000000000003,2014
"Census Tract 4591.01, Allegheny County, Pennsylvania",90.7,3.2,0.0,1.1,0.0,0.20000000000000284,1.1,26.1,24.4,21.6,21.4,2014
"Census Tract 4591.02, Allegheny County, Pennsylvania",91.3,3.0,0.0,2.6,0.0,0.4000000000000057,0.0,17.3,23.6,21.4,29.3,2014
"Census Tract 4592.01, Allegheny County, Pennsylvania",86.1,1.9,0.4,6.0,0.0,1.4000000000000057,3.1,15.7,26.4,25.1,26.299999999999997,2014
"Census Tract 4592.02, Allegheny County, Pennsylvania",94.1,4.2,0.7,0.0,0.0,0.4000000000000057,0.0,9.2,34.0,39.6,15.1,2014
"Census Tract 4600.01, Allegheny County, Pennsylvania",91.4,4.3,0.0,1.9,0.0,0.5,0.0,21.1,28.5,28.5,12.700000000000001,2014
"Census Tract 4600.02, Allegheny County, Pennsylvania",93.8,1.4,0.3,4.1,0.0,0.0,0.0,21.3,26.6,25.299999999999997,18.0,2014
"Census Tract 4610, Allegheny County, Pennsylvania",95.1,0.4,0.0,0.8,0.0,0.20000000000000284,1.4,25.7,36.400000000000006,24.0,7.6,2014
"Census Tract 4621, Allegheny County, Pennsylvania",74.1,17.9,0.0,0.0,0.0,0.4000000000000057,0.0,34.7,31.599999999999998,16.700000000000003,7.7,2014
"Census Tract 4626, Allegheny County, Pennsylvania",70.0,21.9,0.4,0.3,0.0,0.7999999999999972,0.4,35.0,35.6,16.0,6.4,2014
"Census Tract 4639, Allegheny County, Pennsylvania",79.0,15.0,0.0,0.0,0.0,2.4000000000000057,0.0,39.900000000000006,33.9,13.600000000000001,4.6,2014
"Census Tract 4643, Allegheny County, Pennsylvania",91.4,5.2,0.0,1.7,0.0,0.3999999999999915,0.0,24.2,26.9,28.0,11.4,2014
"Census Tract 4644, Allegheny County, Pennsylvania",59.1,33.1,0.0,0.0,0.0,0.5,1.7,44.4,31.1,15.100000000000001,2.9000000000000004,2014
"Census Tract 4656, Allegheny County, Pennsylvania",86.2,10.5,1.0,0.0,0.0,1.5999999999999943,0.0,23.7,37.3,21.799999999999997,10.3,2014
"Census Tract 4658, Allegheny County, Pennsylvania",91.9,4.4,0.3,0.0,0.0,0.0,0.2,17.700000000000003,35.1,26.0,14.1,2014
"Census Tract 4687, Allegheny County, Pennsylvania",84.2,8.3,0.5,0.0,0.0,0.5999999999999943,0.3,24.7,35.4,23.5,7.9,2014
"Census Tract 4688, Allegheny County, Pennsylvania",83.1,5.2,0.0,0.3,0.0,1.7000000000000028,0.6,31.6,25.2,19.5,14.100000000000001,2014
"Census Tract 4689, Allegheny County, Pennsylvania",79.9,17.6,0.0,0.9,0.0,0.0,0.2,23.7,31.400000000000002,22.8,10.9,2014
"Census Tract 4690, Allegheny County, Pennsylvania",93.1,2.0,0.0,4.7,0.0,0.0,0.0,24.1,25.1,25.5,20.8,2014
"Census Tract 4703, Allegheny County, Pennsylvania",95.7,1.7,0.0,1.0,0.0,0.5,0.3,20.4,24.299999999999997,24.8,18.3,2014
"Census Tract 4704, Allegheny County, Pennsylvania",95.3,1.4,0.0,0.0,0.0,1.6000000000000085,0.6,18.4,28.6,27.0,15.8,2014
"Census Tract 4705.01, Allegheny County, Pennsylvania",52.1,7.3,0.3,35.5,1.0,0.19999999999999574,0.0,7.8,20.799999999999997,25.700000000000003,28.7,2014
"Census Tract 4705.02, Allegheny County, Pennsylvania",93.7,0.1,0.0,1.9,0.0,0.3999999999999915,0.5,18.1,28.3,22.8,24.200000000000003,2014
"Census Tract 4706, Allegheny County, Pennsylvania",85.8,10.9,0.0,0.8,0.0,0.7999999999999972,0.0,28.400000000000002,28.7,25.4,7.1,2014
"Census Tract 4710, Allegheny County, Pennsylvania",96.3,0.9,0.0,0.0,0.0,2.6000000000000085,0.2,25.7,29.8,28.700000000000003,8.4,2014
"Census Tract 4721, Allegheny County, Pennsylvania",89.6,2.4,0.0,1.9,0.0,4.200000000000003,0.0,28.4,31.3,22.799999999999997,12.899999999999999,2014
"Census Tract 4722, Allegheny County, Pennsylvania",94.3,0.1,0.6,0.0,0.0,3.1000000000000085,0.0,22.8,29.200000000000003,28.299999999999997,15.3,2014
"Census Tract 4723, Allegheny County, Pennsylvania",91.1,2.2,0.4,0.2,0.0,2.4000000000000057,0.3,23.4,35.3,28.4,5.8999999999999995,2014
"Census Tract 4724, Allegheny County, Pennsylvania",95.5,0.8,0.0,1.7,0.0,0.20000000000000284,0.0,23.9,25.8,26.8,14.899999999999999,2014
"Census Tract 4731, Allegheny County, Pennsylvania",91.7,0.0,0.0,2.2,0.0,4.700000000000003,1.1,22.2,21.9,22.7,25.6,2014
"Census Tract 4732, Allegheny County, Pennsylvania",87.9,0.5,0.0,7.4,0.0,1.7999999999999972,1.0,21.6,23.1,21.1,25.799999999999997,2014
"Census Tract 4733, Allegheny County, Pennsylvania",93.4,3.7,0.1,0.8,0.0,0.0,0.0,20.9,25.0,24.0,23.6,2014
"Census Tract 4734.01, Allegheny County, Pennsylvania",92.6,0.4,0.1,4.3,0.0,0.6000000000000085,0.0,22.0,20.4,19.1,25.9,2014
"Census Tract 4734.02, Allegheny County, Pennsylvania",93.9,0.3,0.0,3.7,0.0,0.19999999999998863,0.0,18.8,19.2,20.1,31.4,2014
"Census Tract 4735, Allegheny County, Pennsylvania",90.9,0.5,0.0,3.0,0.0,2.6999999999999886,0.7,16.1,15.9,13.5,37.199999999999996,2014
"Census Tract 4736.01, Allegheny County, Pennsylvania",90.3,1.9,0.4,4.5,0.0,1.7999999999999972,0.0,21.8,17.5,17.5,32.9,2014
"Census Tract 4736.02, Allegheny County, Pennsylvania",87.8,0.6,0.0,7.1,0.0,0.7999999999999972,0.0,21.0,21.4,20.6,29.5,2014
"Census Tract 4741.01, Allegheny County, Pennsylvania",88.9,0.0,0.1,7.5,0.0,0.3999999999999915,0.0,19.2,17.6,20.4,30.1,2014
"Census Tract 4741.02, Allegheny County, Pennsylvania",91.3,0.0,0.2,3.0,0.0,4.700000000000003,0.0,18.6,15.5,19.9,28.6,2014
"Census Tract 4742.01, Allegheny County, Pennsylvania",93.6,0.2,0.1,5.4,0.0,0.0,0.0,14.200000000000001,17.5,17.0,37.8,2014
"Census Tract 4742.02, Allegheny County, Pennsylvania",87.8,0.6,0.0,7.9,0.0,1.6000000000000085,0.0,17.6,15.899999999999999,18.8,35.4,2014
"Census Tract 4742.03, Allegheny County, Pennsylvania",87.0,0.5,0.0,7.0,0.0,3.5999999999999943,0.0,18.5,13.3,17.799999999999997,32.7,2014
"Census Tract 4751.01, Allegheny County, Pennsylvania",91.7,2.3,0.1,3.7,0.0,1.3999999999999915,0.0,22.2,26.4,25.1,19.3,2014
"Census Tract 4751.02, Allegheny County, Pennsylvania",96.3,0.0,0.0,1.5,0.0,0.0,1.2,18.3,24.7,28.7,20.2,2014
"Census Tract 4752, Allegheny County, Pennsylvania",95.2,0.2,0.0,0.5,0.0,0.5,0.2,23.8,24.9,22.9,19.9,2014
"Census Tract 4753.01, Allegheny County, Pennsylvania",86.4,6.7,0.3,2.1,0.0,0.6999999999999886,0.0,18.6,33.099999999999994,28.7,11.200000000000001,2014
"Census Tract 4753.03, Allegheny County, Pennsylvania",98.7,0.2,0.2,0.4,0.0,0.0,0.0,19.8,20.6,26.4,21.5,2014
"Census Tract 4753.04, Allegheny County, Pennsylvania",93.5,1.7,0.7,2.0,0.0,0.0,1.2,21.4,22.5,24.6,23.200000000000003,2014
"Census Tract 4754.01, Allegheny County, Pennsylvania",96.8,0.0,0.6,0.8,0.4,0.20000000000000284,1.0,21.2,24.6,23.9,19.8,2014
"Census Tract 4754.02, Allegheny County, Pennsylvania",98.0,0.0,0.0,0.0,0.6,0.9000000000000057,0.4,16.0,20.0,21.8,29.3,2014
"Census Tract 4761, Allegheny County, Pennsylvania",84.7,2.3,0.0,9.1,0.0,1.3999999999999915,0.0,26.0,33.7,24.6,8.7,2014
"Census Tract 4762, Allegheny County, Pennsylvania",94.7,0.3,0.3,0.6,0.0,2.3999999999999915,0.3,22.4,29.6,26.1,11.8,2014
"Census Tract 4771, Allegheny County, Pennsylvania",98.9,0.0,0.0,0.5,0.0,0.19999999999998863,0.0,20.0,25.8,32.0,15.8,2014
"Census Tract 4772, Allegheny County, Pennsylvania",96.0,0.1,0.0,3.7,0.0,0.20000000000000284,0.0,23.5,23.2,29.099999999999998,16.0,2014
"Census Tract 4773, Allegheny County, Pennsylvania",71.8,11.4,0.0,14.4,0.0,0.5,1.0,24.5,28.5,26.6,11.5,2014
"Census Tract 4781, Allegheny County, Pennsylvania",88.7,2.4,0.5,2.1,0.0,2.0,0.0,23.0,30.4,25.299999999999997,11.2,2014
"Census Tract 4782, Allegheny County, Pennsylvania",90.0,2.6,1.5,3.1,0.0,0.7999999999999972,0.0,24.1,27.4,27.9,10.899999999999999,2014
"Census Tract 4790, Allegheny County, Pennsylvania",97.8,0.0,0.0,0.2,0.0,0.0,0.6,19.400000000000002,27.4,31.299999999999997,14.0,2014
"Census Tract 4801.01, Allegheny County, Pennsylvania",73.9,14.9,0.0,10.3,0.0,0.7999999999999972,0.0,27.0,28.9,20.4,11.9,2014
"Census Tract 4801.02, Allegheny County, Pennsylvania",92.7,4.8,0.2,1.5,0.0,0.7999999999999972,0.0,26.5,33.5,22.0,11.2,2014
"Census Tract 4802, Allegheny County, Pennsylvania",95.8,2.1,0.0,0.0,0.0,1.0,0.0,21.8,27.5,28.0,13.6,2014
"Census Tract 4803, Allegheny County, Pennsylvania",98.0,0.4,0.0,0.0,0.0,1.2000000000000028,0.0,18.799999999999997,21.2,33.4,20.7,2014
"Census Tract 4804, Allegheny County, Pennsylvania",95.7,4.0,0.0,0.0,0.0,0.0,0.0,26.2,29.6,26.5,11.8,2014
"Census Tract 4810, Allegheny County, Pennsylvania",53.1,36.4,0.1,7.1,0.0,0.0,0.5,37.0,28.200000000000003,15.7,4.2,2014
"Census Tract 4825, Allegheny County, Pennsylvania",85.4,12.5,0.6,0.0,0.0,0.0,0.3,28.7,29.5,21.700000000000003,9.899999999999999,2014
"Census Tract 4838, Allegheny County, Pennsylvania",25.2,70.6,0.0,1.3,0.0,0.0,0.0,40.3,33.0,14.5,4.4,2014
"Census Tract 4843, Allegheny County, Pennsylvania",72.7,17.7,0.0,2.5,0.0,1.5,0.0,30.7,36.4,12.3,10.7,2014
"Census Tract 4845, Allegheny County, Pennsylvania",97.2,0.4,0.0,0.0,0.0,1.5,0.4,20.4,32.0,28.0,11.100000000000001,2014
"Census Tract 4846, Allegheny County, Pennsylvania",88.9,5.6,0.1,0.0,0.0,0.0,0.9,27.099999999999998,34.6,25.2,9.1,2014
"Census Tract 4850, Allegheny County, Pennsylvania",88.4,9.2,0.3,0.0,0.0,0.5999999999999943,1.0,32.9,33.3,17.9,6.2,2014
"Census Tract 4867, Allegheny County, Pennsylvania",38.4,43.4,0.0,0.2,0.0,1.0,0.0,45.2,21.200000000000003,13.399999999999999,3.1999999999999997,2014
"Census Tract 4868, Allegheny County, Pennsylvania",33.5,59.0,0.3,1.1,0.0,1.1000000000000014,1.9,48.3,31.299999999999997,10.6,2.6999999999999997,2014
"Census Tract 4869, Allegheny County, Pennsylvania",30.6,59.3,0.0,0.5,0.0,0.0,0.0,44.6,26.299999999999997,15.4,2.5,2014
"Census Tract 4870, Allegheny County, Pennsylvania",94.9,2.0,1.5,0.0,0.0,0.8999999999999915,0.0,23.0,33.2,26.200000000000003,8.9,2014
"Census Tract 4881, Allegheny County, Pennsylvania",81.0,17.7,0.5,0.0,0.0,0.0,0.0,25.3,25.7,29.200000000000003,9.0,2014
"Census Tract 4882, Allegheny County, Pennsylvania",70.8,25.8,0.2,0.3,0.0,0.5,0.6,40.5,27.4,15.3,7.0,2014
"Census Tract 4883, Allegheny County, Pennsylvania",95.8,0.0,0.0,1.2,0.0,2.6000000000000085,0.0,26.3,23.5,31.299999999999997,12.6,2014
"Census Tract 4884, Allegheny County, Pennsylvania",87.1,9.6,0.0,0.0,0.0,1.8000000000000114,0.0,27.4,31.2,24.0,8.100000000000001,2014
"Census Tract 4885, Allegheny County, Pennsylvania",92.3,3.8,0.0,0.0,0.0,0.6000000000000085,0.3,26.6,30.799999999999997,22.5,9.8,2014
"Census Tract 4886, Allegheny County, Pennsylvania",85.1,7.3,0.0,0.2,0.0,1.5,0.0,29.200000000000003,27.6,26.1,11.0,2014
"Census Tract 4890.01, Allegheny County, Pennsylvania",97.0,1.5,0.0,1.4,0.0,0.0,0.0,27.6,24.8,28.6,12.899999999999999,2014
"Census Tract 4890.02, Allegheny County, Pennsylvania",92.3,4.4,0.0,2.0,0.0,0.7000000000000028,0.0,23.4,21.7,24.1,19.9,2014
"Census Tract 4900.02, Allegheny County, Pennsylvania",88.0,4.2,0.2,4.1,0.0,0.9000000000000057,0.0,24.6,25.5,26.9,13.5,2014
"Census Tract 4900.03, Allegheny County, Pennsylvania",95.4,1.0,0.7,1.9,0.0,0.19999999999998863,0.0,22.0,24.5,22.9,22.6,2014
"Census Tract 4900.04, Allegheny County, Pennsylvania",96.1,0.5,0.0,0.6,0.0,2.4000000000000057,0.0,19.0,24.299999999999997,21.2,22.9,2014
"Census Tract 4911.01, Allegheny County, Pennsylvania",95.0,2.9,0.0,1.0,0.0,0.7000000000000028,0.0,21.1,19.3,21.1,28.6,2014
"Census Tract 4912, Allegheny County, Pennsylvania",96.0,1.5,0.0,1.2,0.0,0.29999999999999716,0.2,21.3,27.2,26.0,15.0,2014
"Census Tract 4927, Allegheny County, Pennsylvania",71.1,25.7,0.0,0.0,0.0,1.2000000000000028,0.3,37.6,32.7,18.0,6.3,2014
"Census Tract 4928, Allegheny County, Pennsylvania",32.2,59.0,0.0,0.0,0.0,0.29999999999999716,0.4,40.2,30.1,9.9,6.6,2014
"Census Tract 4929, Allegheny County, Pennsylvania",64.8,26.7,0.0,0.0,0.0,1.5,3.2,30.9,31.400000000000002,26.0,3.4,2014
"Census Tract 4940, Allegheny County, Pennsylvania",92.3,1.1,0.0,0.0,0.9,2.299999999999997,0.8,29.099999999999998,33.599999999999994,21.5,7.4,2014
"Census Tract 4950, Allegheny County, Pennsylvania",92.6,4.1,0.0,0.0,0.0,2.1000000000000085,1.2,21.8,39.0,24.7,7.1,2014
"Census Tract 4961.01, Allegheny County, Pennsylvania",99.2,0.0,0.2,0.3,0.0,0.0,0.0,24.9,25.8,26.3,15.5,2014
"Census Tract 4961.02, Allegheny County, Pennsylvania",96.0,0.9,0.0,0.2,0.0,0.5999999999999943,0.2,23.200000000000003,27.1,25.7,14.200000000000001,2014
"Census Tract 4962, Allegheny County, Pennsylvania",97.9,1.3,0.0,0.0,0.0,0.5,0.0,29.7,27.700000000000003,18.799999999999997,14.700000000000001,2014
"Census Tract 4970, Allegheny County, Pennsylvania",92.6,0.8,0.4,0.0,0.0,2.9000000000000057,2.7,29.3,28.3,26.6,7.8,2014
"Census Tract 4980, Allegheny County, Pennsylvania",95.3,2.4,0.0,1.3,0.0,0.7000000000000028,0.0,29.6,28.3,23.9,7.9,2014
"Census Tract 4993, Allegheny County, Pennsylvania",99.2,0.8,0.0,0.0,0.0,0.0,0.0,39.1,25.0,25.0,3.1999999999999997,2014
"Census Tract 4994, Allegheny County, Pennsylvania",92.9,1.8,0.0,1.4,0.0,0.0,0.0,29.0,35.3,18.3,2.8,2014
"Census Tract 5003, Allegheny County, Pennsylvania",96.4,0.0,0.1,0.0,0.0,0.5,0.0,21.5,34.8,27.5,8.1,2014
"Census Tract 501, Allegheny County, Pennsylvania",10.0,84.4,0.0,0.0,0.0,0.0,0.0,46.5,25.3,15.799999999999999,2.3,2014
"Census Tract 5010, Allegheny County, Pennsylvania",91.6,5.1,0.0,1.1,0.0,0.30000000000001137,0.0,30.400000000000002,36.4,19.6,7.5,2014
"Census Tract 5030.02, Allegheny County, Pennsylvania",93.7,5.5,0.0,0.2,0.0,0.20000000000000284,0.1,26.8,31.9,27.4,8.7,2014
"Census Tract 5041, Allegheny County, Pennsylvania",65.2,31.0,0.0,0.8,0.0,0.5,0.0,31.700000000000003,29.4,22.299999999999997,5.9,2014
"Census Tract 506, Allegheny County, Pennsylvania",12.5,78.9,0.0,7.4,0.0,0.0,0.9,32.3,23.4,14.899999999999999,13.8,2014
"Census Tract 5070, Allegheny County, Pennsylvania",88.4,4.7,0.0,1.3,0.0,0.3999999999999915,0.9,27.9,33.3,23.5,6.2,2014
"Census Tract 5080, Allegheny County, Pennsylvania",70.7,23.3,0.4,0.3,0.0,1.0999999999999943,0.0,50.7,27.2,12.9,1.7,2014
"Census Tract 509, Allegheny County, Pennsylvania",2.4,93.7,3.1,0.8,0.0,0.0,0.0,59.3,24.4,0.6,0.0,2014
"Census Tract 5094, Allegheny County, Pennsylvania",78.8,19.1,0.0,0.0,0.0,0.6000000000000085,0.4,34.3,35.4,16.9,3.5,2014
"Census Tract 510, Allegheny County, Pennsylvania",44.6,46.8,0.5,3.9,0.0,2.5,0.3,64.9,14.5,3.0999999999999996,0.0,2014
"Census Tract 5100, Allegheny County, Pennsylvania",44.5,48.2,0.0,5.4,0.0,0.0,0.0,34.9,33.0,18.9,1.5,2014
"Census Tract 511, Allegheny County, Pennsylvania",9.2,90.8,0.0,0.0,0.0,0.0,0.0,54.5,24.2,1.7,0.0,2014
"Census Tract 5120, Allegheny County, Pennsylvania",79.5,13.5,0.0,0.0,0.0,0.0,1.2,35.1,36.1,16.7,3.2,2014
"Census Tract 5128, Allegheny County, Pennsylvania",36.7,51.4,0.5,0.0,0.0,0.5,0.0,41.2,31.8,13.9,2.3,2014
"Census Tract 5129, Allegheny County, Pennsylvania",22.3,75.4,0.1,0.5,0.0,1.5999999999999979,0.0,39.9,29.900000000000002,14.5,2.8,2014
"Census Tract 5138, Allegheny County, Pennsylvania",30.4,64.5,0.0,0.0,0.0,0.7000000000000028,0.1,50.5,28.1,9.399999999999999,1.9,2014
"Census Tract 5140, Allegheny County, Pennsylvania",24.1,71.5,0.0,0.0,0.0,0.29999999999999716,0.0,47.8,28.0,12.3,2.6,2014
"Census Tract 5151, Allegheny County, Pennsylvania",41.3,57.8,0.3,0.0,0.0,0.0,0.0,25.8,32.900000000000006,21.1,9.8,2014
"Census Tract 5152, Allegheny County, Pennsylvania",65.8,27.5,0.0,0.0,0.4,0.7999999999999972,0.7,22.4,27.5,30.7,8.6,2014
"Census Tract 5153, Allegheny County, Pennsylvania",54.1,32.9,0.1,6.5,2.1,1.5,1.3,33.7,34.8,13.7,4.8,2014
"Census Tract 5154.01, Allegheny County, Pennsylvania",75.6,17.5,0.0,2.8,0.0,1.1000000000000085,1.6,22.8,27.7,22.799999999999997,18.4,2014
"Census Tract 5161, Allegheny County, Pennsylvania",87.7,6.2,0.0,3.8,0.0,1.8999999999999915,0.4,17.6,20.200000000000003,29.7,27.0,2014
"Census Tract 5162, Allegheny County, Pennsylvania",80.0,9.3,0.0,4.8,0.0,4.599999999999994,0.7,19.7,19.4,26.6,27.8,2014
"Census Tract 5170, Allegheny County, Pennsylvania",69.5,27.6,0.0,0.0,0.0,0.09999999999999432,0.0,35.7,28.9,21.0,10.2,2014
"Census Tract 5180.01, Allegheny County, Pennsylvania",81.8,12.9,0.0,2.1,0.0,1.9000000000000057,0.0,21.8,20.5,27.0,26.7,2014
"Census Tract 5190, Allegheny County, Pennsylvania",75.5,15.5,0.3,2.7,0.0,0.7999999999999972,0.0,18.2,23.2,28.5,24.3,2014
"Census Tract 5200.01, Allegheny County, Pennsylvania",76.7,20.1,0.5,1.6,0.0,0.0,0.3,26.3,25.6,28.6,11.3,2014
"Census Tract 5200.02, Allegheny County, Pennsylvania",78.8,16.0,0.0,0.0,0.0,2.299999999999997,0.0,23.5,33.099999999999994,28.4,7.2,2014
"Census Tract 5211, Allegheny County, Pennsylvania",72.5,20.1,0.0,2.3,0.0,1.4000000000000057,0.4,25.5,25.200000000000003,21.3,18.7,2014
"Census Tract 5212, Allegheny County, Pennsylvania",77.2,15.5,0.0,5.3,0.0,0.0,0.0,22.3,27.299999999999997,29.5,11.7,2014
"Census Tract 5213.01, Allegheny County, Pennsylvania",66.5,21.3,0.2,6.4,0.0,0.4000000000000057,0.0,28.5,29.200000000000003,19.5,14.899999999999999,2014
"Census Tract 5213.02, Allegheny County, Pennsylvania",73.0,11.8,0.0,9.3,0.0,1.2999999999999972,0.0,19.2,31.6,21.2,17.0,2014
"Census Tract 5214.01, Allegheny County, Pennsylvania",84.2,5.8,0.0,2.3,0.0,4.0,1.5,23.200000000000003,32.4,25.0,12.100000000000001,2014
"Census Tract 5214.02, Allegheny County, Pennsylvania",82.8,5.1,0.0,9.5,0.3,0.29999999999999716,0.5,22.6,21.0,20.799999999999997,23.400000000000002,2014
"Census Tract 5215, Allegheny County, Pennsylvania",91.0,2.9,0.0,1.1,0.0,0.4000000000000057,0.5,21.5,29.2,24.9,15.799999999999999,2014
"Census Tract 5220, Allegheny County, Pennsylvania",78.7,16.0,0.0,0.0,0.0,0.29999999999999716,0.5,32.2,33.599999999999994,20.0,4.6,2014
"Census Tract 5231, Allegheny County, Pennsylvania",11.2,83.9,0.0,0.8,0.0,0.20000000000000107,0.0,33.2,28.9,19.0,7.2,2014
"Census Tract 5232, Allegheny County, Pennsylvania",32.6,62.2,0.0,1.0,0.0,0.3999999999999986,1.4,27.0,34.1,17.0,9.5,2014
"Census Tract 5233, Allegheny County, Pennsylvania",61.3,33.6,0.0,0.5,0.0,2.4000000000000057,0.0,27.8,31.9,19.6,11.4,2014
"Census Tract 5234, Allegheny County, Pennsylvania",59.1,36.0,0.0,0.0,0.0,0.7999999999999972,2.2,31.200000000000003,25.0,25.1,9.3,2014
"Census Tract 5235.01, Allegheny County, Pennsylvania",45.7,51.4,0.0,0.0,0.0,0.0,0.2,28.799999999999997,33.1,20.1,7.5,2014
"Census Tract 5235.02, Allegheny County, Pennsylvania",67.6,22.1,0.0,7.9,0.0,0.0,0.0,27.1,38.599999999999994,14.2,9.1,2014
"Census Tract 5236, Allegheny County, Pennsylvania",64.2,31.5,0.0,0.5,0.0,0.7999999999999972,1.8,19.0,28.9,30.0,11.2,2014
"Census Tract 5237.01, Allegheny County, Pennsylvania",82.0,14.8,0.0,0.4,0.0,0.0,1.1,28.5,33.1,22.7,12.4,2014
"Census Tract 5237.02, Allegheny County, Pennsylvania",68.8,24.2,0.0,0.7,0.0,0.9000000000000057,0.3,25.700000000000003,32.2,26.3,8.2,2014
"Census Tract 5238, Allegheny County, Pennsylvania",84.5,11.5,0.0,0.0,0.0,0.0,0.5,22.0,34.8,25.6,14.899999999999999,2014
"Census Tract 5240, Allegheny County, Pennsylvania",87.6,8.8,0.0,0.0,0.0,1.3000000000000114,0.5,29.7,33.3,21.8,4.7,2014
"Census Tract 5251, Allegheny County, Pennsylvania",97.1,0.3,0.0,1.1,0.0,0.6000000000000085,0.0,17.1,27.3,23.6,28.799999999999997,2014
"Census Tract 5252, Allegheny County, Pennsylvania",97.9,1.3,0.0,0.0,0.0,0.7999999999999972,0.0,26.700000000000003,33.7,22.799999999999997,12.399999999999999,2014
"Census Tract 5253, Allegheny County, Pennsylvania",93.8,0.1,0.0,2.8,0.0,3.1000000000000085,0.0,24.1,21.6,21.1,22.4,2014
"Census Tract 5261.01, Allegheny County, Pennsylvania",92.8,3.0,0.0,0.8,0.1,1.4000000000000057,0.0,18.0,23.2,24.200000000000003,24.3,2014
"Census Tract 5261.02, Allegheny County, Pennsylvania",98.9,0.5,0.0,0.0,0.0,0.5999999999999943,0.0,21.3,36.099999999999994,22.3,11.9,2014
"Census Tract 5262.01, Allegheny County, Pennsylvania",93.8,3.7,0.0,0.0,0.0,1.2999999999999972,0.2,22.0,27.4,21.1,18.5,2014
"Census Tract 5262.02, Allegheny County, Pennsylvania",87.8,4.1,0.0,4.0,0.0,3.0,0.3,24.8,27.9,26.0,13.0,2014
"Census Tract 5263.01, Allegheny County, Pennsylvania",96.6,1.8,0.0,0.0,0.0,0.4000000000000057,0.0,21.700000000000003,22.5,30.5,15.2,2014
"Census Tract 5263.02, Allegheny County, Pennsylvania",94.2,3.7,0.0,0.3,0.0,0.29999999999999716,0.3,23.6,29.0,24.6,14.7,2014
"Census Tract 5509, Allegheny County, Pennsylvania",47.9,42.5,0.0,0.7,0.0,1.3999999999999986,1.4,49.2,20.9,12.8,5.6,2014
"Census Tract 5512, Allegheny County, Pennsylvania",60.4,31.0,0.3,0.0,0.0,2.1000000000000014,0.0,37.1,27.6,13.799999999999999,5.7,2014
"Census Tract 5513, Allegheny County, Pennsylvania",92.6,1.8,0.1,0.0,0.0,3.3000000000000114,0.0,21.1,34.599999999999994,26.4,8.2,2014
"Census Tract 5519, Allegheny County, Pennsylvania",46.8,33.7,0.0,10.5,0.0,0.20000000000000284,1.2,54.0,23.700000000000003,5.1,1.8,2014
"Census Tract 5520, Allegheny County, Pennsylvania",49.8,31.7,0.0,1.3,0.0,4.600000000000001,0.6,38.7,39.4,11.8,2.4,2014
"Census Tract 5521, Allegheny County, Pennsylvania",38.4,60.2,0.0,0.0,0.0,0.0,0.0,55.2,30.6,4.1,2.1,2014
"Census Tract 5522, Allegheny County, Pennsylvania",86.3,10.5,0.0,1.2,0.0,1.4000000000000057,0.0,34.7,36.6,17.099999999999998,3.8,2014
"Census Tract 5523, Allegheny County, Pennsylvania",34.7,55.3,0.0,0.0,0.0,2.3999999999999986,0.0,41.1,29.9,12.2,2.3,2014
"Census Tract 5524, Allegheny County, Pennsylvania",84.0,14.0,0.0,0.0,0.0,0.4000000000000057,0.2,31.6,32.8,23.1,6.800000000000001,2014
"Census Tract 5604, Allegheny County, Pennsylvania",29.2,62.9,0.2,0.3,0.0,0.40000000000000213,1.4,35.6,35.2,11.1,6.2,2014
"Census Tract 5605, Allegheny County, Pennsylvania",82.3,12.9,0.9,0.7,0.4,0.0,0.5,13.4,32.5,29.4,18.0,2014
"Census Tract 5606, Allegheny County, Pennsylvania",21.7,59.4,0.6,1.2,0.0,0.6000000000000014,0.0,33.6,42.7,10.2,3.9,2014
"Census Tract 5610, Allegheny County, Pennsylvania",17.5,76.4,0.0,0.0,0.0,0.0,0.0,36.8,32.2,15.3,5.6,2014
"Census Tract 5611, Allegheny County, Pennsylvania",2.7,89.4,0.0,0.0,0.0,0.0,0.0,47.5,26.1,11.8,4.5,2014
"Census Tract 5612, Allegheny County, Pennsylvania",5.2,84.5,0.0,0.0,0.0,1.5,1.1,40.9,34.900000000000006,10.9,4.3,2014
"Census Tract 5614, Allegheny County, Pennsylvania",23.4,70.9,0.0,0.3,0.0,1.1000000000000014,0.0,21.5,42.0,16.299999999999997,13.5,2014
