,tract,total,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,year
3296,"Census Tract 4080.02, Allegheny County, Pennsylvania",6166,0.49594550762244566,0.5040544923775543,0.08238728511190399,0.03600389231268245,0.04638339279922154,2021
3297,"Census Tract 409, Allegheny County, Pennsylvania",3554,0.5894766460326393,0.4105233539673607,0.0911648846370287,0.027574563871693866,0.06359032076533483,2021
3298,"Census Tract 4090.01, Allegheny County, Pennsylvania",9335,0.5465452597750402,0.45345474022495985,0.06277450455275843,0.03385109801821103,0.0289234065345474,2021
3299,"Census Tract 4090.02, Allegheny County, Pennsylvania",5097,0.5744555620953502,0.4255444379046498,0.08867961546007455,0.057484794977437706,0.031194820482636845,2021
3300,"Census Tract 4100, Allegheny County, Pennsylvania",1226,0.4461663947797716,0.5538336052202284,0.09216965742251224,0.06525285481239804,0.026916802610114192,2021
3301,"Census Tract 4110.01, Allegheny County, Pennsylvania",4079,0.5577347389065948,0.44226526109340525,0.02108359892130424,0.004412846285854376,0.016670752635449867,2021
3302,"Census Tract 4110.02, Allegheny County, Pennsylvania",5711,0.4507091577657153,0.5492908422342847,0.05708282262300823,0.02083698126422693,0.0362458413587813,2021
3303,"Census Tract 4120.02, Allegheny County, Pennsylvania",4625,0.524972972972973,0.47502702702702704,0.05037837837837838,0.033945945945945945,0.016432432432432434,2021
3304,"Census Tract 4120.03, Allegheny County, Pennsylvania",6577,0.49657898738026457,0.5034210126197355,0.06963661243728143,0.04424509654857838,0.025391515888703056,2021
3305,"Census Tract 4120.04, Allegheny County, Pennsylvania",4037,0.4971513500123854,0.5028486499876146,0.06118404756006936,0.03344067376764925,0.027743373792420114,2021
3306,"Census Tract 4131, Allegheny County, Pennsylvania",6499,0.5062317279581474,0.4937682720418526,0.08324357593475919,0.03415910140021542,0.04908447453454377,2021
3307,"Census Tract 4132.01, Allegheny County, Pennsylvania",4057,0.5099827458713335,0.4900172541286665,0.09341878235149124,0.040670446142469806,0.052748336209021446,2021
3308,"Census Tract 4132.02, Allegheny County, Pennsylvania",2773,0.4565452578434908,0.5434547421565092,0.13270825820411108,0.03570140641904075,0.09700685178507032,2021
3309,"Census Tract 4133, Allegheny County, Pennsylvania",4343,0.5160027630670043,0.4839972369329956,0.08289201013124568,0.032235781717706656,0.05065622841353903,2021
3310,"Census Tract 4134, Allegheny County, Pennsylvania",4563,0.48476879246110016,0.5152312075388998,0.08547008547008547,0.03265395573087881,0.052816129739206664,2021
3311,"Census Tract 4135, Allegheny County, Pennsylvania",6949,0.4884155993668154,0.5115844006331847,0.09756799539502087,0.052813354439487696,0.04475464095553317,2021
3312,"Census Tract 4141.01, Allegheny County, Pennsylvania",5293,0.50292839599471,0.49707160400529,0.07972794256565274,0.03986397128282637,0.03986397128282637,2021
3313,"Census Tract 4141.02, Allegheny County, Pennsylvania",7334,0.47600218161985275,0.5239978183801473,0.1199890919007363,0.05235887646577584,0.06763021543496046,2021
3314,"Census Tract 4142, Allegheny County, Pennsylvania",5778,0.4837313949463482,0.5162686050536518,0.08584285219799238,0.034614053305642094,0.0512287988923503,2021
3315,"Census Tract 4150.01, Allegheny County, Pennsylvania",4554,0.5307422046552481,0.46925779534475187,0.09705753184014053,0.06302151954325867,0.034036012296881864,2021
3316,"Census Tract 4150.02, Allegheny County, Pennsylvania",2577,0.5091191307722157,0.49088086922778423,0.0989522700814901,0.037252619324796274,0.06169965075669383,2021
3317,"Census Tract 4160, Allegheny County, Pennsylvania",1537,0.48210800260247233,0.5178919973975277,0.15810019518542615,0.06506180871828236,0.09303838646714378,2021
3318,"Census Tract 4171, Allegheny County, Pennsylvania",2072,0.44787644787644787,0.5521235521235521,0.12162162162162163,0.057432432432432436,0.06418918918918919,2021
3319,"Census Tract 4172, Allegheny County, Pennsylvania",1318,0.5121396054628224,0.48786039453717756,0.15857359635811835,0.07738998482549317,0.08118361153262518,2021
3320,"Census Tract 4180, Allegheny County, Pennsylvania",1647,0.49058894960534305,0.509411050394657,0.12446873102610807,0.04068002428658166,0.08378870673952642,2021
3321,"Census Tract 4190, Allegheny County, Pennsylvania",2967,0.5139871924502865,0.4860128075497135,0.16346477923828784,0.08897876643073811,0.07448601280754971,2021
3322,"Census Tract 4200, Allegheny County, Pennsylvania",1555,0.5305466237942122,0.4694533762057878,0.19356913183279742,0.11511254019292605,0.07845659163987138,2021
3323,"Census Tract 4211, Allegheny County, Pennsylvania",4831,0.4972055475056924,0.5027944524943075,0.09314841647691989,0.03167046160215276,0.06147795487476713,2021
3324,"Census Tract 4212, Allegheny County, Pennsylvania",4226,0.493610979649787,0.5063890203502129,0.11500236630383341,0.05821107430194037,0.05679129200189304,2021
3325,"Census Tract 4220, Allegheny County, Pennsylvania",5314,0.494354535190064,0.505645464809936,0.029732781332329695,0.012231840421528039,0.017500940910801656,2021
3326,"Census Tract 4230, Allegheny County, Pennsylvania",2901,0.4553602206135815,0.5446397793864185,0.10272319889693209,0.04239917269906929,0.060324026197862805,2021
3327,"Census Tract 4240, Allegheny County, Pennsylvania",3214,0.5009334163036714,0.49906658369632856,0.21748599875544491,0.09676415681393902,0.12072184194150591,2021
3328,"Census Tract 4250, Allegheny County, Pennsylvania",3426,0.5160537069468768,0.4839462930531232,0.17629889083479275,0.08523058960887332,0.09106830122591944,2021
3329,"Census Tract 4263, Allegheny County, Pennsylvania",6177,0.5471911931358264,0.4528088068641736,0.09341104095839405,0.07139388052452647,0.022017160433867575,2021
3330,"Census Tract 4264, Allegheny County, Pennsylvania",4278,0.47639083683964467,0.5236091631603553,0.1402524544179523,0.07924263674614306,0.061009817671809255,2021
3331,"Census Tract 4267, Allegheny County, Pennsylvania",2276,0.5193321616871704,0.4806678383128295,0.09358523725834798,0.03251318101933216,0.06107205623901582,2021
3332,"Census Tract 4268, Allegheny County, Pennsylvania",5327,0.5169889243476629,0.48301107565233714,0.064952130655153,0.02046179838558288,0.04449033226957012,2021
3333,"Census Tract 4270, Allegheny County, Pennsylvania",3414,0.5184534270650264,0.48154657293497366,0.22231985940246046,0.09402460456942004,0.1282952548330404,2021
3334,"Census Tract 4271, Allegheny County, Pennsylvania",5479,0.5017338930461763,0.4982661069538237,0.11096915495528381,0.06497536046723855,0.04599379448804526,2021
3335,"Census Tract 4272, Allegheny County, Pennsylvania",4580,0.5,0.5,0.1779475982532751,0.06506550218340611,0.112882096069869,2021
3336,"Census Tract 4281, Allegheny County, Pennsylvania",1206,0.5422885572139303,0.4577114427860697,0.09038142620232173,0.04228855721393035,0.04809286898839138,2021
3337,"Census Tract 4282, Allegheny County, Pennsylvania",2042,0.4745347698334966,0.5254652301665035,0.14985308521057786,0.04505386875612145,0.10479921645445642,2021
3338,"Census Tract 4291, Allegheny County, Pennsylvania",2644,0.4640695915279879,0.5359304084720121,0.11497730711043873,0.047655068078668684,0.06732223903177005,2021
3339,"Census Tract 4292.01, Allegheny County, Pennsylvania",4652,0.48946689595872744,0.5105331040412726,0.07523645743766122,0.029234737747205503,0.04600171969045572,2021
3340,"Census Tract 4292.02, Allegheny County, Pennsylvania",4631,0.4644785143597495,0.5355214856402505,0.08270351975815159,0.03973223925717988,0.04297128050097171,2021
3341,"Census Tract 4293, Allegheny County, Pennsylvania",6363,0.4596888260254597,0.5403111739745403,0.1302844570171303,0.04981926764104982,0.08046518937608046,2021
3342,"Census Tract 4294, Allegheny County, Pennsylvania",4323,0.48392320148045337,0.5160767985195466,0.11288457089983807,0.04603284755956512,0.06685172334027296,2021
3343,"Census Tract 4295, Allegheny County, Pennsylvania",4319,0.4651539708265802,0.5348460291734197,0.20676082426487613,0.09122482056031489,0.11553600370456124,2021
3344,"Census Tract 4296, Allegheny County, Pennsylvania",3613,0.4223636866869637,0.5776363133130362,0.11956822585109328,0.030722391364517022,0.08884583448657625,2021
3345,"Census Tract 4297, Allegheny County, Pennsylvania",2250,0.4568888888888889,0.5431111111111111,0.17377777777777778,0.04844444444444444,0.12533333333333332,2021
3346,"Census Tract 4301, Allegheny County, Pennsylvania",2104,0.4938212927756654,0.5061787072243346,0.1411596958174905,0.07224334600760456,0.06891634980988594,2021
3347,"Census Tract 4302, Allegheny County, Pennsylvania",4582,0.45766041030117854,0.5423395896988215,0.09821038847664776,0.06438236577913575,0.033828022697512006,2021
3348,"Census Tract 4311, Allegheny County, Pennsylvania",3186,0.4595103578154426,0.5404896421845574,0.11424984306340238,0.046139359698681735,0.06811048336472066,2021
3349,"Census Tract 4314, Allegheny County, Pennsylvania",1870,0.45240641711229945,0.5475935828877005,0.13850267379679143,0.02406417112299465,0.1144385026737968,2021
3350,"Census Tract 4315, Allegheny County, Pennsylvania",3231,0.5001547508511297,0.4998452491488703,0.14051377282575053,0.05013927576601671,0.09037449705973383,2021
3351,"Census Tract 4323, Allegheny County, Pennsylvania",2221,0.475011256190905,0.524988743809095,0.2494371904547501,0.11886537595677622,0.1305718144979739,2021
3352,"Census Tract 4324, Allegheny County, Pennsylvania",2460,0.5451219512195122,0.4548780487804878,0.1719512195121951,0.11626016260162601,0.05569105691056911,2021
3353,"Census Tract 4340, Allegheny County, Pennsylvania",1899,0.47393364928909953,0.5260663507109005,0.09583991574512901,0.044233807266982623,0.051606108478146395,2021
3354,"Census Tract 4350, Allegheny County, Pennsylvania",2458,0.49755899104963386,0.5024410089503661,0.11432058584214809,0.059397884458909686,0.054922701383238404,2021
3355,"Census Tract 4370, Allegheny County, Pennsylvania",6844,0.5169491525423728,0.4830508474576271,0.0989187609585038,0.04529514903565167,0.05362361192285214,2021
3356,"Census Tract 4390, Allegheny County, Pennsylvania",1528,0.49214659685863876,0.5078534031413613,0.06675392670157068,0.0412303664921466,0.025523560209424083,2021
3357,"Census Tract 4455, Allegheny County, Pennsylvania",3889,0.4633581897660067,0.5366418102339933,0.11031113396760092,0.055541270249421446,0.05476986371817948,2021
3358,"Census Tract 4460, Allegheny County, Pennsylvania",1529,0.5225637671680837,0.4774362328319163,0.08175277959450622,0.040549378678875085,0.041203400915631135,2021
3359,"Census Tract 4470, Allegheny County, Pennsylvania",1649,0.4166161309884779,0.5833838690115222,0.12189205579138872,0.0661006670709521,0.05579138872043663,2021
3360,"Census Tract 4480, Allegheny County, Pennsylvania",1137,0.5145118733509235,0.48548812664907653,0.0853122251539138,0.028144239226033423,0.05716798592788039,2021
3361,"Census Tract 4490, Allegheny County, Pennsylvania",2612,0.5107197549770292,0.4892802450229709,0.12672281776416539,0.04977029096477795,0.07695252679938744,2021
3362,"Census Tract 4507, Allegheny County, Pennsylvania",2929,0.5145100716968248,0.48548992830317517,0.19153294639808807,0.09662000682826903,0.09491293956981905,2021
3363,"Census Tract 4508, Allegheny County, Pennsylvania",2581,0.515304145679969,0.484695854320031,0.14684230918248742,0.06044168926772569,0.08640061991476172,2021
3364,"Census Tract 4511.01, Allegheny County, Pennsylvania",3838,0.47628973423658155,0.5237102657634184,0.13366336633663367,0.07087024491922876,0.0627931214174049,2021
3365,"Census Tract 4511.02, Allegheny County, Pennsylvania",5881,0.5079068185682707,0.4920931814317293,0.11222581193674545,0.059003570821288896,0.05322224111545656,2021
3366,"Census Tract 4511.04, Allegheny County, Pennsylvania",4037,0.5635372801585335,0.43646271984146645,0.06712905622987367,0.034431508545949965,0.0326975476839237,2021
3367,"Census Tract 4511.05, Allegheny County, Pennsylvania",5674,0.4679238632358125,0.5320761367641875,0.0921748325696158,0.060098695805428266,0.032076136764187524,2021
3368,"Census Tract 4513, Allegheny County, Pennsylvania",7399,0.4762805784565482,0.5237194215434519,0.12271928639005271,0.06865792674685768,0.05406135964319503,2021
3369,"Census Tract 4520, Allegheny County, Pennsylvania",6263,0.49161743573367395,0.508382564266326,0.09356538400127734,0.04374900207568258,0.04981638192559476,2021
3370,"Census Tract 4530.03, Allegheny County, Pennsylvania",1834,0.4721919302071974,0.5278080697928026,0.08942202835332606,0.04907306434023991,0.04034896401308615,2021
3371,"Census Tract 4530.04, Allegheny County, Pennsylvania",7618,0.48503544237332635,0.5149645576266737,0.08781832501969021,0.03924914675767918,0.04856917826201103,2021
3372,"Census Tract 4550, Allegheny County, Pennsylvania",1428,0.47058823529411764,0.5294117647058824,0.12885154061624648,0.04971988795518207,0.07913165266106442,2021
3373,"Census Tract 4560.01, Allegheny County, Pennsylvania",4719,0.506463233735961,0.493536766264039,0.05128205128205128,0.03136257681712227,0.01991947446492901,2021
3374,"Census Tract 4560.03, Allegheny County, Pennsylvania",7716,0.5417314670813893,0.4582685329186107,0.05080352514256091,0.02928978745463971,0.021513737687921204,2021
3375,"Census Tract 4560.04, Allegheny County, Pennsylvania",5134,0.42559407869107907,0.5744059213089209,0.16945851188157382,0.043241137514608494,0.12621737436696534,2021
3376,"Census Tract 4571, Allegheny County, Pennsylvania",1347,0.4573125463994061,0.5426874536005939,0.2026726057906459,0.0935412026726058,0.1091314031180401,2021
3377,"Census Tract 4572, Allegheny County, Pennsylvania",3446,0.5504933255948926,0.4495066744051074,0.13203714451538015,0.06993615786419037,0.062100986651189787,2021
3378,"Census Tract 4580.01, Allegheny County, Pennsylvania",4242,0.47996228194248,0.5200377180575201,0.09665252239509665,0.043611504007543614,0.05304101838755304,2021
3379,"Census Tract 4580.02, Allegheny County, Pennsylvania",4491,0.4357604097083055,0.5642395902916945,0.1282565130260521,0.05566688933422401,0.0725896236918281,2021
3380,"Census Tract 4591.01, Allegheny County, Pennsylvania",1807,0.4853348090758163,0.5146651909241837,0.2036524626452684,0.09241837299391256,0.11123408965135584,2021
3381,"Census Tract 4591.02, Allegheny County, Pennsylvania",6172,0.48412184057031754,0.5158781594296824,0.11033700583279327,0.05557355800388853,0.05476344782890473,2021
3382,"Census Tract 4592.01, Allegheny County, Pennsylvania",7182,0.531885268727374,0.468114731272626,0.05485937064884433,0.029657477025898077,0.025201893622946253,2021
3383,"Census Tract 4592.02, Allegheny County, Pennsylvania",668,0.43862275449101795,0.561377245508982,0.08532934131736528,0.020958083832335328,0.06437125748502993,2021
3384,"Census Tract 4600.01, Allegheny County, Pennsylvania",4962,0.49334945586457074,0.5066505441354293,0.13825070536074163,0.05602579604997985,0.08222490931076179,2021
3385,"Census Tract 4600.02, Allegheny County, Pennsylvania",3605,0.45020804438280165,0.5497919556171983,0.0970873786407767,0.05742024965325936,0.039667128987517335,2021
3386,"Census Tract 4610, Allegheny County, Pennsylvania",953,0.5131164742917104,0.48688352570828963,0.19202518363064008,0.07660020986358866,0.11542497376705142,2021
3387,"Census Tract 4621, Allegheny County, Pennsylvania",2762,0.500724112961622,0.499275887038378,0.19188993482983346,0.12490948587979725,0.0669804489500362,2021
3388,"Census Tract 4626, Allegheny County, Pennsylvania",3637,0.4531207038768216,0.5468792961231784,0.18174319494088534,0.1138300797360462,0.06791311520483916,2021
3389,"Census Tract 4639, Allegheny County, Pennsylvania",2890,0.5134948096885813,0.4865051903114187,0.17439446366782008,0.0958477508650519,0.07854671280276816,2021
3390,"Census Tract 4643, Allegheny County, Pennsylvania",3368,0.48990498812351546,0.5100950118764845,0.09857482185273159,0.03770783847980998,0.06086698337292162,2021
3391,"Census Tract 4644, Allegheny County, Pennsylvania",3040,0.5019736842105263,0.4980263157894737,0.2394736842105263,0.09078947368421053,0.14868421052631578,2021
3392,"Census Tract 4656, Allegheny County, Pennsylvania",2750,0.4203636363636364,0.5796363636363636,0.1781818181818182,0.05018181818181818,0.128,2021
3393,"Census Tract 4658, Allegheny County, Pennsylvania",3317,0.4832680132649985,0.5167319867350015,0.11124510099487489,0.04311124510099487,0.06813385589388002,2021
3394,"Census Tract 4687, Allegheny County, Pennsylvania",1613,0.5542467451952883,0.44575325480471173,0.1859888406695598,0.10043397396156231,0.08555486670799752,2021
3395,"Census Tract 4688, Allegheny County, Pennsylvania",2719,0.4567855829349025,0.5432144170650974,0.20154468554615668,0.07686649503493932,0.12467819051121735,2021
3396,"Census Tract 4689, Allegheny County, Pennsylvania",3768,0.49203821656050956,0.5079617834394905,0.12712314225053079,0.06077494692144374,0.06634819532908705,2021
3397,"Census Tract 4690, Allegheny County, Pennsylvania",4777,0.4906845300397739,0.509315469960226,0.09859744609587608,0.047519363617333055,0.05107808247854302,2021
3398,"Census Tract 4703, Allegheny County, Pennsylvania",3695,0.4162381596752368,0.5837618403247632,0.1456021650879567,0.0462787550744249,0.0993234100135318,2021
3399,"Census Tract 4704, Allegheny County, Pennsylvania",3057,0.49885508668629375,0.5011449133137063,0.10565914295060516,0.05070330389270527,0.0549558390578999,2021
3400,"Census Tract 4705.01, Allegheny County, Pennsylvania",4331,0.5659201108289079,0.43407988917109214,0.059108750865850844,0.023551142923112445,0.0355576079427384,2021
3401,"Census Tract 4705.02, Allegheny County, Pennsylvania",2788,0.49856527977044474,0.5014347202295553,0.19799139167862267,0.10437589670014347,0.0936154949784792,2021
3402,"Census Tract 4706, Allegheny County, Pennsylvania",3137,0.4701944532993306,0.5298055467006695,0.12368504941026458,0.03283391775581766,0.09085113165444693,2021
3403,"Census Tract 4710, Allegheny County, Pennsylvania",1239,0.49556093623890235,0.5044390637610977,0.15334947538337368,0.08878127522195318,0.0645682001614205,2021
3404,"Census Tract 4721, Allegheny County, Pennsylvania",2260,0.5172566371681416,0.4827433628318584,0.15353982300884955,0.0827433628318584,0.07079646017699115,2021
3405,"Census Tract 4722, Allegheny County, Pennsylvania",2145,0.5487179487179488,0.4512820512820513,0.09557109557109557,0.06853146853146853,0.02703962703962704,2021
3406,"Census Tract 4723, Allegheny County, Pennsylvania",1978,0.5121334681496461,0.4878665318503539,0.18149646107178968,0.07280080889787664,0.10869565217391304,2021
3407,"Census Tract 4724, Allegheny County, Pennsylvania",1859,0.5244755244755245,0.4755244755244755,0.04948897256589564,0.012910166756320602,0.03657880580957504,2021
3408,"Census Tract 4731, Allegheny County, Pennsylvania",4923,0.4954296160877514,0.5045703839122486,0.09689213893967093,0.046516351817997154,0.050375787121673773,2021
3409,"Census Tract 4732, Allegheny County, Pennsylvania",3044,0.4559789750328515,0.5440210249671484,0.14191852825229961,0.05781865965834428,0.08409986859395532,2021
3410,"Census Tract 4733, Allegheny County, Pennsylvania",5601,0.5091947866452419,0.4908052133547581,0.09355472237100518,0.02695947152294233,0.06659525084806285,2021
3411,"Census Tract 4734.01, Allegheny County, Pennsylvania",3958,0.4896412329459323,0.5103587670540677,0.05027791814047499,0.029055078322385044,0.021222839818089943,2021
3412,"Census Tract 4734.02, Allegheny County, Pennsylvania",3726,0.48389694041867953,0.5161030595813204,0.10225442834138486,0.07246376811594203,0.029790660225442835,2021
3413,"Census Tract 4735, Allegheny County, Pennsylvania",3721,0.5237839290513303,0.4762160709486697,0.06745498521902714,0.02096210696049449,0.046492878258532655,2021
3414,"Census Tract 4736.01, Allegheny County, Pennsylvania",3867,0.48719937936384794,0.5128006206361521,0.1448151021463667,0.06490819756917507,0.07990690457719161,2021
3415,"Census Tract 4736.02, Allegheny County, Pennsylvania",4636,0.5038826574633305,0.49611734253666956,0.08045729076790337,0.05241587575496117,0.028041415012942193,2021
3416,"Census Tract 4741.01, Allegheny County, Pennsylvania",4343,0.46028091181211145,0.5397190881878886,0.10062169007598434,0.04766290582546627,0.05295878425051807,2021
3417,"Census Tract 4741.02, Allegheny County, Pennsylvania",3906,0.49001536098310294,0.5099846390168971,0.08269329237071173,0.029697900665642603,0.052995391705069124,2021
3418,"Census Tract 4742.01, Allegheny County, Pennsylvania",2624,0.5102896341463414,0.4897103658536585,0.07583841463414634,0.03277439024390244,0.0430640243902439,2021
3419,"Census Tract 4742.02, Allegheny County, Pennsylvania",5133,0.5022404052211182,0.49775959477888176,0.11085135398402493,0.0568868108318722,0.05396454315215274,2021
3420,"Census Tract 4742.03, Allegheny County, Pennsylvania",4845,0.495562435500516,0.504437564499484,0.08937048503611972,0.04169246646026832,0.04767801857585139,2021
3421,"Census Tract 4751.01, Allegheny County, Pennsylvania",4495,0.4295884315906563,0.5704115684093437,0.19221357063403782,0.06941045606229143,0.12280311457174639,2021
3422,"Census Tract 4751.02, Allegheny County, Pennsylvania",1720,0.536046511627907,0.46395348837209305,0.10872093023255813,0.06395348837209303,0.044767441860465114,2021
3423,"Census Tract 4752, Allegheny County, Pennsylvania",5386,0.5425176383215744,0.45748236167842554,0.09134793910137393,0.049572966951355366,0.04177497215001857,2021
3424,"Census Tract 4753.01, Allegheny County, Pennsylvania",4533,0.5109199205823958,0.48908007941760423,0.1414074564306199,0.08757996911537613,0.05382748731524377,2021
3425,"Census Tract 4753.03, Allegheny County, Pennsylvania",4231,0.46159300401796266,0.5384069959820373,0.10163082013708344,0.05199716379106594,0.04963365634601749,2021
3426,"Census Tract 4753.04, Allegheny County, Pennsylvania",5435,0.4734130634774609,0.5265869365225391,0.07874885004599816,0.04783808647654094,0.030910763569457222,2021
3427,"Census Tract 4754.01, Allegheny County, Pennsylvania",4147,0.5259223535085604,0.4740776464914396,0.11912225705329153,0.057390884977091876,0.061731372076199664,2021
3428,"Census Tract 4754.02, Allegheny County, Pennsylvania",3190,0.4818181818181818,0.5181818181818182,0.13824451410658306,0.08840125391849529,0.049843260188087775,2021
3429,"Census Tract 4761, Allegheny County, Pennsylvania",5082,0.4803227075954349,0.5196772924045652,0.12278630460448642,0.04151908697363243,0.081267217630854,2021
3430,"Census Tract 4762, Allegheny County, Pennsylvania",3225,0.48186046511627906,0.5181395348837209,0.08434108527131783,0.05767441860465116,0.02666666666666667,2021
3431,"Census Tract 4771, Allegheny County, Pennsylvania",3554,0.46933033202025887,0.5306696679797411,0.1617895329206528,0.07090602138435566,0.09088351153629713,2021
3432,"Census Tract 4772, Allegheny County, Pennsylvania",4336,0.4663284132841328,0.5336715867158671,0.13883763837638377,0.048662361623616236,0.09017527675276753,2021
3433,"Census Tract 4773, Allegheny County, Pennsylvania",6803,0.537262972218139,0.46273702778186093,0.15243275025723946,0.08525650448331619,0.06717624577392327,2021
3434,"Census Tract 4781, Allegheny County, Pennsylvania",4414,0.4596737652922519,0.5403262347077481,0.08722247394653376,0.02967829632985954,0.05754417761667422,2021
3435,"Census Tract 4782, Allegheny County, Pennsylvania",5585,0.470367054610564,0.529632945389436,0.14574753804834378,0.044762757385854966,0.10098478066248881,2021
3436,"Census Tract 4790, Allegheny County, Pennsylvania",2033,0.4987702902115101,0.5012297097884899,0.1160846040334481,0.059517953762911954,0.05656665027053615,2021
3437,"Census Tract 4801.01, Allegheny County, Pennsylvania",5770,0.5140381282495667,0.48596187175043326,0.16672443674176776,0.07452339688041594,0.09220103986135182,2021
3438,"Census Tract 4801.02, Allegheny County, Pennsylvania",2950,0.43491525423728816,0.5650847457627118,0.09830508474576272,0.04915254237288136,0.04915254237288136,2021
3439,"Census Tract 4802, Allegheny County, Pennsylvania",3736,0.4817987152034261,0.5182012847965739,0.13356531049250536,0.06798715203426124,0.0655781584582441,2021
3440,"Census Tract 4803, Allegheny County, Pennsylvania",3668,0.5046346782988005,0.49536532170119957,0.13931297709923665,0.061068702290076333,0.07824427480916031,2021
3441,"Census Tract 4804, Allegheny County, Pennsylvania",4906,0.4834896045658377,0.5165103954341622,0.16408479412963717,0.06726457399103139,0.09682022013860579,2021
3442,"Census Tract 4810, Allegheny County, Pennsylvania",3383,0.5329589122080993,0.4670410877919007,0.25716819391073015,0.13863434821164647,0.11853384569908365,2021
3443,"Census Tract 4825, Allegheny County, Pennsylvania",1826,0.4633077765607886,0.5366922234392114,0.1829134720700986,0.09583789704271632,0.08707557502738225,2021
3444,"Census Tract 4838, Allegheny County, Pennsylvania",2919,0.5251798561151079,0.4748201438848921,0.26070572113737583,0.13052415210688592,0.13018156903048989,2021
3445,"Census Tract 4843, Allegheny County, Pennsylvania",3127,0.5308602494403581,0.46913975055964185,0.16053725615606013,0.08378637671889991,0.07675087943716022,2021
3446,"Census Tract 4845, Allegheny County, Pennsylvania",5866,0.4236276849642005,0.5763723150357996,0.16365496079099898,0.07432662802591204,0.08932833276508695,2021
3447,"Census Tract 4846, Allegheny County, Pennsylvania",1776,0.41216216216216217,0.5878378378378378,0.2713963963963964,0.05686936936936937,0.21452702702702703,2021
3448,"Census Tract 4850, Allegheny County, Pennsylvania",1247,0.5068163592622293,0.49318364073777066,0.14274258219727345,0.0673616680032077,0.07538091419406576,2021
3449,"Census Tract 4867, Allegheny County, Pennsylvania",2126,0.43273753527751646,0.5672624647224835,0.1669802445907808,0.05832549388523048,0.10865475070555033,2021
3450,"Census Tract 4868, Allegheny County, Pennsylvania",1524,0.47703412073490814,0.5229658792650919,0.1594488188976378,0.0662729658792651,0.09317585301837271,2021
3451,"Census Tract 4869, Allegheny County, Pennsylvania",1630,0.5349693251533743,0.46503067484662575,0.19202453987730062,0.09877300613496932,0.09325153374233129,2021
3452,"Census Tract 4870, Allegheny County, Pennsylvania",1592,0.45414572864321606,0.5458542713567839,0.2028894472361809,0.09736180904522614,0.10552763819095477,2021
3453,"Census Tract 4881, Allegheny County, Pennsylvania",2073,0.5315967197298601,0.4684032802701399,0.11480945489628558,0.05451037144235408,0.0602990834539315,2021
3454,"Census Tract 4882, Allegheny County, Pennsylvania",3256,0.5368550368550369,0.4631449631449631,0.20085995085995087,0.09643734643734644,0.10442260442260443,2021
3455,"Census Tract 4883, Allegheny County, Pennsylvania",2109,0.4869606448553817,0.5130393551446183,0.12422949265054528,0.05926979611190138,0.0649596965386439,2021
3456,"Census Tract 4884, Allegheny County, Pennsylvania",4397,0.4967022970206959,0.5032977029793041,0.16806913804866955,0.07573345462815556,0.09233568342051399,2021
3457,"Census Tract 4885, Allegheny County, Pennsylvania",2693,0.47716301522465654,0.5228369847753435,0.11919792053471964,0.07649461567025621,0.04270330486446342,2021
3458,"Census Tract 4886, Allegheny County, Pennsylvania",5045,0.5183349851337958,0.48166501486620417,0.19008919722497522,0.12745292368681863,0.0626362735381566,2021
3459,"Census Tract 4890.01, Allegheny County, Pennsylvania",4818,0.4989622249896222,0.5010377750103777,0.1382316313823163,0.06641760066417601,0.07181403071814031,2021
3460,"Census Tract 4890.02, Allegheny County, Pennsylvania",3560,0.44241573033707865,0.5575842696629213,0.1252808988764045,0.04466292134831461,0.08061797752808988,2021
3461,"Census Tract 4900.02, Allegheny County, Pennsylvania",5104,0.45630877742946707,0.5436912225705329,0.09443573667711598,0.050940438871473356,0.04349529780564263,2021
3462,"Census Tract 4900.03, Allegheny County, Pennsylvania",3581,0.4917620776319464,0.5082379223680537,0.08154146886344596,0.049427534208321695,0.032113934655124264,2021
3463,"Census Tract 4900.04, Allegheny County, Pennsylvania",4921,0.4643365169680959,0.535663483031904,0.08859987807356229,0.04328388538914855,0.04531599268441374,2021
3464,"Census Tract 4911.01, Allegheny County, Pennsylvania",7226,0.4685856628840299,0.5314143371159701,0.12205923055632438,0.05106559645723775,0.07099363409908663,2021
3465,"Census Tract 4912, Allegheny County, Pennsylvania",1980,0.4858585858585859,0.5141414141414141,0.1414141414141414,0.07424242424242425,0.06717171717171717,2021
3466,"Census Tract 4927, Allegheny County, Pennsylvania",2089,0.4820488271900431,0.517951172809957,0.23360459550023935,0.12206797510770703,0.11153662039253232,2021
3467,"Census Tract 4928, Allegheny County, Pennsylvania",2239,0.4167038856632425,0.5832961143367574,0.21572130415364002,0.07949977668602054,0.13622152746761948,2021
3468,"Census Tract 4929, Allegheny County, Pennsylvania",1898,0.5447839831401475,0.45521601685985247,0.1791359325605901,0.07165437302423604,0.10748155953635406,2021
3469,"Census Tract 4940, Allegheny County, Pennsylvania",1388,0.484149855907781,0.515850144092219,0.2824207492795389,0.12319884726224783,0.15922190201729106,2021
3470,"Census Tract 4950, Allegheny County, Pennsylvania",3104,0.49194587628865977,0.5080541237113402,0.22164948453608246,0.1253221649484536,0.09632731958762887,2021
